15/02/2024 11:20:01|23.6|22.6|45.1|1003.7
15/02/2024 11:21:02|23.6|22.6|45.1|1003.8
15/02/2024 11:22:02|23.6|22.6|45.2|1003.7
15/02/2024 11:23:02|23.6|22.6|45.2|1003.7
15/02/2024 11:24:02|23.5|22.6|45.1|1003.7
15/02/2024 11:25:02|23.6|22.5|45.2|1003.6
15/02/2024 11:26:02|23.5|22.6|45.2|1003.6
15/02/2024 11:27:01|23.5|22.5|45.2|1003.6
15/02/2024 11:28:02|23.5|22.6|45.2|1003.7
15/02/2024 11:29:04|23.5|22.5|45.2|1003.7
15/02/2024 11:30:02|23.6|22.5|45.2|1003.6
15/02/2024 11:31:02|23.5|22.5|45.1|1003.7
15/02/2024 11:32:02|23.5|22.5|45.0|1003.5
15/02/2024 11:33:02|23.5|22.5|45.0|1003.6
15/02/2024 11:34:02|23.5|22.5|45.0|1003.6
15/02/2024 11:35:02|23.5|22.6|44.9|1003.7
15/02/2024 11:36:02|23.4|22.5|44.6|1003.6
15/02/2024 11:37:02|23.4|22.5|44.6|1003.6
15/02/2024 11:38:02|23.4|22.5|44.5|1003.7
15/02/2024 11:39:02|23.4|22.5|44.5|1003.6
15/02/2024 11:40:02|23.4|22.5|44.6|1003.5
15/02/2024 11:41:02|23.4|22.5|44.5|1003.5
15/02/2024 11:42:02|23.4|22.5|44.5|1003.6
15/02/2024 11:43:01|23.4|22.4|44.4|1003.7
15/02/2024 11:44:01|23.4|22.5|44.3|1003.6
15/02/2024 11:45:02|23.4|22.5|44.4|1003.7
15/02/2024 11:46:02|23.4|22.4|44.3|1003.6
15/02/2024 11:47:01|23.4|22.4|44.1|1003.6
15/02/2024 11:48:01|23.4|22.4|44.1|1003.6
15/02/2024 11:49:02|23.4|22.4|44.3|1003.6
15/02/2024 11:50:02|23.3|22.4|44.1|1003.6
15/02/2024 11:51:02|23.4|22.4|44.1|1003.6
15/02/2024 11:52:02|23.3|22.4|44.0|1003.6
15/02/2024 11:53:02|23.3|22.3|44.2|1003.5
15/02/2024 11:54:02|23.3|22.4|44.2|1003.6
15/02/2024 11:55:02|23.3|22.4|44.2|1003.6
15/02/2024 11:56:01|23.3|22.4|44.2|1003.6
15/02/2024 11:57:01|23.3|22.4|44.2|1003.7
15/02/2024 11:58:01|23.3|22.4|44.5|1003.5
15/02/2024 11:59:02|23.3|22.4|44.5|1003.5
15/02/2024 12:00:02|23.3|22.4|44.2|1003.5
15/02/2024 12:01:02|23.3|22.4|44.2|1003.5
15/02/2024 12:02:02|23.3|22.4|44.2|1003.5
15/02/2024 12:03:02|23.3|22.4|44.2|1003.5
15/02/2024 12:04:02|23.3|22.4|44.2|1003.5
15/02/2024 12:05:01|23.3|22.4|44.2|1003.5
15/02/2024 12:06:01|23.3|22.4|44.1|1003.3
15/02/2024 12:07:01|23.3|22.4|44.1|1003.5
15/02/2024 12:08:02|23.4|22.4|44.2|1003.5
15/02/2024 12:09:02|23.4|22.4|44.2|1003.4
15/02/2024 12:10:02|23.4|22.4|44.2|1003.5
15/02/2024 12:11:02|23.3|22.4|44.2|1003.5
15/02/2024 12:12:02|23.3|22.4|44.2|1003.4
15/02/2024 12:13:02|23.4|22.3|44.2|1003.4
15/02/2024 12:14:02|23.4|22.3|44.2|1003.3
15/02/2024 12:15:02|23.4|22.3|44.2|1003.4
15/02/2024 12:16:02|23.4|22.3|44.2|1003.4
15/02/2024 12:17:01|23.3|22.3|44.2|1003.4
15/02/2024 12:18:01|23.3|22.4|44.2|1003.3
15/02/2024 12:19:01|23.3|22.3|44.2|1003.3
15/02/2024 12:20:02|23.3|22.4|44.2|1003.4
15/02/2024 12:21:02|23.3|22.3|44.3|1003.3
15/02/2024 12:22:02|23.3|22.3|44.2|1003.3
15/02/2024 12:23:02|23.3|22.3|44.2|1003.2
15/02/2024 12:24:02|23.3|22.3|44.2|1003.3
15/02/2024 12:25:02|23.3|22.3|44.2|1003.4
15/02/2024 12:26:02|23.3|22.3|44.2|1003.3
15/02/2024 12:27:02|23.3|22.3|44.2|1003.3
15/02/2024 12:28:02|23.3|22.4|44.2|1003.4
15/02/2024 12:29:03|23.3|22.4|44.2|1003.5
15/02/2024 12:30:02|23.3|22.3|44.2|1003.3
15/02/2024 12:31:02|23.3|22.3|44.2|1003.4
15/02/2024 12:32:02|23.3|22.3|44.2|1003.4
15/02/2024 12:33:02|23.3|22.3|44.2|1003.3
